"","exp","id","condition","isold","item","rating"
"2848","SB2021_e2","SB2021_e2_14","D",0,"sopping","3"
"2849","SB2021_e2","SB2021_e2_14","D",0,"hydrate","1"
"2850","SB2021_e2","SB2021_e2_14","D",0,"glacial","2"
"2851","SB2021_e2","SB2021_e2_14","D",0,"immerse","1"
"2852","SB2021_e2","SB2021_e2_14","D",1,"slender","2"
"2853","SB2021_e2","SB2021_e2_14","D",0,"reunion","1"
"2854","SB2021_e2","SB2021_e2_14","D",0,"thermal","2"
"2855","SB2021_e2","SB2021_e2_14","D",1,"integer","1"
"2856","SB2021_e2","SB2021_e2_14","D",0,"lawless","2"
"2857","SB2021_e2","SB2021_e2_14","D",0,"blowout","3"
"2858","SB2021_e2","SB2021_e2_14","D",1,"rickety","1"
"2859","SB2021_e2","SB2021_e2_14","D",0,"forfeit","3"
"2860","SB2021_e2","SB2021_e2_14","D",1,"quintet","2"
"2861","SB2021_e2","SB2021_e2_14","D",1,"airless","6"
"2862","SB2021_e2","SB2021_e2_14","D",0,"reunite","5"
"2863","SB2021_e2","SB2021_e2_14","D",0,"pounder","1"
"2864","SB2021_e2","SB2021_e2_14","D",1,"agility","2"
"2865","SB2021_e2","SB2021_e2_14","D",0,"retreat","2"
"2866","SB2021_e2","SB2021_e2_14","D",1,"bubonic","1"
"2867","SB2021_e2","SB2021_e2_14","D",0,"memento","1"
"2868","SB2021_e2","SB2021_e2_14","D",0,"refrain","2"
"2869","SB2021_e2","SB2021_e2_14","D",1,"dormant","6"
"2870","SB2021_e2","SB2021_e2_14","D",1,"wording","2"
"2871","SB2021_e2","SB2021_e2_14","D",1,"acquire","6"
"2872","SB2021_e2","SB2021_e2_14","D",0,"rampage","4"
"2873","SB2021_e2","SB2021_e2_14","D",1,"stiffen","3"
"2874","SB2021_e2","SB2021_e2_14","D",0,"capsize","3"
"2875","SB2021_e2","SB2021_e2_14","D",1,"bonanza","5"
"2876","SB2021_e2","SB2021_e2_14","D",1,"growler","3"
"2877","SB2021_e2","SB2021_e2_14","D",1,"berserk","6"
"2878","SB2021_e2","SB2021_e2_14","D",1,"fallout","6"
"2879","SB2021_e2","SB2021_e2_14","D",1,"gunnery","6"
"2880","SB2021_e2","SB2021_e2_14","D",1,"eroding","4"
"2881","SB2021_e2","SB2021_e2_15","A",0,"carjacker","2"
"2882","SB2021_e2","SB2021_e2_15","A",0,"destiny","1"
"2883","SB2021_e2","SB2021_e2_15","A",1,"friendly","6"
"2884","SB2021_e2","SB2021_e2_15","A",1,"patience","6"
"2885","SB2021_e2","SB2021_e2_15","A",0,"whatever","3"
"2886","SB2021_e2","SB2021_e2_15","A",1,"emcee","6"
"2887","SB2021_e2","SB2021_e2_15","A",0,"aspirate","3"
"2888","SB2021_e2","SB2021_e2_15","A",0,"soul","2"
"2889","SB2021_e2","SB2021_e2_15","A",1,"micrometer","4"
"2890","SB2021_e2","SB2021_e2_15","A",0,"carnal","5"
"2891","SB2021_e2","SB2021_e2_15","A",1,"reign","6"
"2892","SB2021_e2","SB2021_e2_15","A",1,"thorough","4"
"2893","SB2021_e2","SB2021_e2_15","A",1,"heavenly","5"
"2894","SB2021_e2","SB2021_e2_15","A",1,"crosswalk","6"
"2895","SB2021_e2","SB2021_e2_15","A",1,"mentality","2"
"2896","SB2021_e2","SB2021_e2_15","A",1,"tailcoat","1"
"2897","SB2021_e2","SB2021_e2_15","A",0,"wary","1"
"2898","SB2021_e2","SB2021_e2_15","A",0,"slightly","3"
"2899","SB2021_e2","SB2021_e2_15","A",1,"gastritis","5"
"2900","SB2021_e2","SB2021_e2_15","A",0,"retention","4"
"2901","SB2021_e2","SB2021_e2_15","A",1,"lyre","6"
"2902","SB2021_e2","SB2021_e2_15","A",1,"wish","6"
"2903","SB2021_e2","SB2021_e2_15","A",0,"schnapps","1"
"2904","SB2021_e2","SB2021_e2_15","A",1,"mega","2"
"2905","SB2021_e2","SB2021_e2_15","A",1,"fake","6"
"2906","SB2021_e2","SB2021_e2_15","A",0,"stoma","3"
"2907","SB2021_e2","SB2021_e2_15","A",1,"antacid","6"
"2908","SB2021_e2","SB2021_e2_15","A",0,"mulled","2"
"2909","SB2021_e2","SB2021_e2_15","A",0,"shrinkage","2"
"2910","SB2021_e2","SB2021_e2_15","A",0,"jambalaya","1"
"2911","SB2021_e2","SB2021_e2_15","A",0,"dinette","2"
"2912","SB2021_e2","SB2021_e2_15","A",0,"workbook","3"
"2913","SB2021_e2","SB2021_e2_15","A",1,"barely","4"
"2914","SB2021_e2","SB2021_e2_15","A",1,"helper","6"
"2915","SB2021_e2","SB2021_e2_15","A",0,"tendonitis","3"
"2916","SB2021_e2","SB2021_e2_15","A",0,"precious","3"
"2917","SB2021_e2","SB2021_e2_15","A",1,"pride","4"
"2918","SB2021_e2","SB2021_e2_15","A",1,"virologist","4"
"2919","SB2021_e2","SB2021_e2_15","A",1,"horrible","5"
"2920","SB2021_e2","SB2021_e2_15","A",0,"canola","2"
"2921","SB2021_e2","SB2021_e2_15","A",0,"poisonous","2"
"2922","SB2021_e2","SB2021_e2_15","A",1,"reiterate","3"
"2923","SB2021_e2","SB2021_e2_15","A",0,"excrete","3"
"2924","SB2021_e2","SB2021_e2_15","A",1,"grader","6"
"2925","SB2021_e2","SB2021_e2_15","A",1,"converse","6"
"2926","SB2021_e2","SB2021_e2_15","A",1,"cottonwood","6"
"2927","SB2021_e2","SB2021_e2_15","A",1,"hope","6"
"2928","SB2021_e2","SB2021_e2_15","A",1,"disarm","5"
"2929","SB2021_e2","SB2021_e2_15","A",0,"absinthe","2"
"2930","SB2021_e2","SB2021_e2_15","A",1,"humble","3"
"2931","SB2021_e2","SB2021_e2_15","A",0,"burlesque","1"
"2932","SB2021_e2","SB2021_e2_15","A",0,"quickie","1"
"2933","SB2021_e2","SB2021_e2_15","A",0,"adopt","3"
"2934","SB2021_e2","SB2021_e2_15","A",0,"propose","3"
"2935","SB2021_e2","SB2021_e2_15","A",1,"fossilized","3"
"2936","SB2021_e2","SB2021_e2_15","A",0,"slight","4"
"2937","SB2021_e2","SB2021_e2_15","A",1,"ordinary","4"
"2938","SB2021_e2","SB2021_e2_15","A",0,"unsafe","2"
"2939","SB2021_e2","SB2021_e2_15","A",0,"mammogram","1"
"2940","SB2021_e2","SB2021_e2_15","A",0,"sidewall","2"
"2941","SB2021_e2","SB2021_e2_15","A",0,"cockfight","2"
"2942","SB2021_e2","SB2021_e2_15","A",1,"exorcist","6"
"2943","SB2021_e2","SB2021_e2_15","A",0,"splendid","3"
"2944","SB2021_e2","SB2021_e2_15","A",1,"thingy","5"
"2945","SB2021_e2","SB2021_e2_15","A",0,"abrasion","3"
"2946","SB2021_e2","SB2021_e2_15","A",1,"undressed","6"
"2947","SB2021_e2","SB2021_e2_15","A",0,"needy","2"
"2948","SB2021_e2","SB2021_e2_15","A",1,"glycerin","4"
"2949","SB2021_e2","SB2021_e2_15","A",1,"unzip","5"
"2950","SB2021_e2","SB2021_e2_15","A",1,"brat","6"
"2951","SB2021_e2","SB2021_e2_15","A",1,"fortunate","3"
